NASA_Name,Canonical_Name,Canonical_Name_Status,ExoMAST_Query_Name
NGTS-1 b,NGTS-1 b,exact,NGTS-1 b
NGTS-10 b,NGTS-10 b,exact,NGTS-10 b
NGTS-11 b,NGTS-11 b,exact,NGTS-11 b
NGTS-12 b,NGTS-12 b,exact,NGTS-12 b
NGTS-13 b,NGTS-13 b,exact,NGTS-13 b
NGTS-14 A b,NGTS-14 A b,exact,NGTS-14 A b
NGTS-15 b,NGTS-15 b,exact,NGTS-15 b
NGTS-16 b,NGTS-16 b,exact,NGTS-16 b
NGTS-17 b,NGTS-17 b,exact,NGTS-17 b
NGTS-18 b,NGTS-18 b,exact,NGTS-18 b
NGTS-2 b,NGTS-2 b,exact,NGTS-2 b
NGTS-20 b,NGTS-20 b,exact,NGTS-20 b
NGTS-21 b,NGTS-21 b,exact,NGTS-21 b
NGTS-23 b,NGTS-23 b,exact,NGTS-23 b
NGTS-24 b,NGTS-24 b,exact,NGTS-24 b
NGTS-25 b,NGTS-25 b,exact,NGTS-25 b
NGTS-26 b,NGTS-26 b,exact,NGTS-26 b
NGTS-27 b,NGTS-27 b,exact,NGTS-27 b
NGTS-3 A b,NGTS-3 A b,exact,NGTS-3 A b
NGTS-30 b,NGTS-30 b,exact,NGTS-30 b
NGTS-31 b,NGTS-31 b,exact,NGTS-31 b
NGTS-32 b,NGTS-32 b,exact,NGTS-32 b
NGTS-33 b,NGTS-33 b,exact,NGTS-33 b
NGTS-34 b,NGTS-34 b,exact,NGTS-34 b
NGTS-35 b,NGTS-35 b,exact,NGTS-35 b
NGTS-4 b,NGTS-4 b,exact,NGTS-4 b
NGTS-5 b,NGTS-5 b,exact,NGTS-5 b
NGTS-6 b,NGTS-6 b,exact,NGTS-6 b
NGTS-8 b,NGTS-8 b,exact,NGTS-8 b
NGTS-9 b,NGTS-9 b,exact,NGTS-9 b
NN Ser c,NN Ser c,exact,NN Ser c
NN Ser d,NN Ser d,exact,NN Ser d
NSVS 14256825 b,NSVS 14256825 b,exact,NSVS 14256825 b
nu Oct A b,nu Oct A b,exact,nu Oct A b
nu Oph b,nu Oph b,exact,nu Oph b
nu Oph c,nu Oph c,exact,nu Oph c
NY Vir b,NY Vir b,exact,NY Vir b
NY Vir c,NY Vir c,exact,NY Vir c
OGLE-2003-BLG-235L b,OGLE-2003-BLG-235L b,exact,OGLE-2003-BLG-235L b
OGLE-2005-BLG-071L b,OGLE-2005-BLG-071L b,exact,OGLE-2005-BLG-071L b
OGLE-2005-BLG-169L b,OGLE-2005-BLG-169L b,exact,OGLE-2005-BLG-169L b
OGLE-2005-BLG-390L b,OGLE-2005-BLG-390L b,exact,OGLE-2005-BLG-390L b
OGLE-2006-BLG-109L b,OGLE-2006-BLG-109L b,exact,OGLE-2006-BLG-109L b
OGLE-2006-BLG-109L c,OGLE-2006-BLG-109L c,exact,OGLE-2006-BLG-109L c
OGLE-2006-BLG-284L A b,OGLE-2006-BLG-284L A b,exact,OGLE-2006-BLG-284L A b
OGLE-2007-BLG-349L AB c,OGLE-2007-BLG-349L AB c,exact,OGLE-2007-BLG-349L AB c
OGLE-2007-BLG-368L b,OGLE-2007-BLG-368L b,exact,OGLE-2007-BLG-368L b
OGLE-2008-BLG-092L b,OGLE-2008-BLG-092L b,exact,OGLE-2008-BLG-092L b
OGLE-2008-BLG-355L b,OGLE-2008-BLG-355L b,exact,OGLE-2008-BLG-355L b
OGLE-2011-BLG-0173L b,OGLE-2011-BLG-0173L b,exact,OGLE-2011-BLG-0173L b
OGLE-2011-BLG-0251L b,OGLE-2011-BLG-0251L b,exact,OGLE-2011-BLG-0251L b
OGLE-2011-BLG-0265L b,OGLE-2011-BLG-0265L b,exact,OGLE-2011-BLG-0265L b
OGLE-2012-BLG-0026L b,OGLE-2012-BLG-0026L b,exact,OGLE-2012-BLG-0026L b
OGLE-2012-BLG-0026L c,OGLE-2012-BLG-0026L c,exact,OGLE-2012-BLG-0026L c
OGLE-2012-BLG-0358L b,OGLE-2012-BLG-0358L b,exact,OGLE-2012-BLG-0358L b
OGLE-2012-BLG-0406L b,OGLE-2012-BLG-0406L b,exact,OGLE-2012-BLG-0406L b
OGLE-2012-BLG-0563L b,OGLE-2012-BLG-0563L b,exact,OGLE-2012-BLG-0563L b
OGLE-2012-BLG-0724L b,OGLE-2012-BLG-0724L b,exact,OGLE-2012-BLG-0724L b
OGLE-2012-BLG-0838L b,OGLE-2012-BLG-0838L b,exact,OGLE-2012-BLG-0838L b
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L b,exact,OGLE-2012-BLG-0950L b
OGLE-2013-BLG-0102L b,OGLE-2013-BLG-0102L b,exact,OGLE-2013-BLG-0102L b
OGLE-2013-BLG-0132L b,OGLE-2013-BLG-0132L b,exact,OGLE-2013-BLG-0132L b
OGLE-2013-BLG-0341L B b,OGLE-2013-BLG-0341L B b,exact,OGLE-2013-BLG-0341L B b
OGLE-2013-BLG-0911L b,OGLE-2013-BLG-0911L b,exact,OGLE-2013-BLG-0911L b
OGLE-2013-BLG-1721L b,OGLE-2013-BLG-1721L b,exact,OGLE-2013-BLG-1721L b
OGLE-2013-BLG-1761L b,OGLE-2013-BLG-1761L b,exact,OGLE-2013-BLG-1761L b
OGLE-2014-BLG-0124L b,OGLE-2014-BLG-0124L b,exact,OGLE-2014-BLG-0124L b
OGLE-2014-BLG-0221L b,OGLE-2014-BLG-0221L b,exact,OGLE-2014-BLG-0221L b
OGLE-2014-BLG-0319L b,OGLE-2014-BLG-0319L b,exact,OGLE-2014-BLG-0319L b
OGLE-2014-BLG-0676L b,OGLE-2014-BLG-0676L b,exact,OGLE-2014-BLG-0676L b
OGLE-2014-BLG-1722L b,OGLE-2014-BLG-1722L b,exact,OGLE-2014-BLG-1722L b
OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L c,exact,OGLE-2014-BLG-1722L c
OGLE-2014-BLG-1760L b,OGLE-2014-BLG-1760L b,exact,OGLE-2014-BLG-1760L b
OGLE-2015-BLG-0051L b,OGLE-2015-BLG-0051L b,exact,OGLE-2015-BLG-0051L b
OGLE-2015-BLG-0954L b,OGLE-2015-BLG-0954L b,exact,OGLE-2015-BLG-0954L b
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L b,exact,OGLE-2015-BLG-0966L b
OGLE-2015-BLG-1609L b,OGLE-2015-BLG-1609L b,exact,OGLE-2015-BLG-1609L b
OGLE-2015-BLG-1649L b,OGLE-2015-BLG-1649L b,exact,OGLE-2015-BLG-1649L b
OGLE-2015-BLG-1670L b,OGLE-2015-BLG-1670L b,exact,OGLE-2015-BLG-1670L b
OGLE-2015-BLG-1771L b,OGLE-2015-BLG-1771L b,exact,OGLE-2015-BLG-1771L b
OGLE-2016-BLG-0007L b,OGLE-2016-BLG-0007L b,exact,OGLE-2016-BLG-0007L b
OGLE-2016-BLG-0263L b,OGLE-2016-BLG-0263L b,exact,OGLE-2016-BLG-0263L b
OGLE-2016-BLG-0613L AB b,OGLE-2016-BLG-0613L AB b,exact,OGLE-2016-BLG-0613L AB b
OGLE-2016-BLG-1067L b,OGLE-2016-BLG-1067L b,exact,OGLE-2016-BLG-1067L b
OGLE-2016-BLG-1093L b,OGLE-2016-BLG-1093L b,exact,OGLE-2016-BLG-1093L b
OGLE-2016-BLG-1190L b,OGLE-2016-BLG-1190L b,exact,OGLE-2016-BLG-1190L b
OGLE-2016-BLG-1195L b,OGLE-2016-BLG-1195L b,exact,OGLE-2016-BLG-1195L b
OGLE-2016-BLG-1227L b,OGLE-2016-BLG-1227L b,exact,OGLE-2016-BLG-1227L b
OGLE-2016-BLG-1266L b,OGLE-2016-BLG-1266L b,exact,OGLE-2016-BLG-1266L b
OGLE-2016-BLG-1598L b,OGLE-2016-BLG-1598L b,exact,OGLE-2016-BLG-1598L b
OGLE-2016-BLG-1800L b,OGLE-2016-BLG-1800L b,exact,OGLE-2016-BLG-1800L b
OGLE-2017-BLG-0173L b,OGLE-2017-BLG-0173L b,exact,OGLE-2017-BLG-0173L b
OGLE-2017-BLG-0364L b,OGLE-2017-BLG-0364L b,exact,OGLE-2017-BLG-0364L b
OGLE-2017-BLG-0373L b,OGLE-2017-BLG-0373L b,exact,OGLE-2017-BLG-0373L b
OGLE-2017-BLG-0406L b,OGLE-2017-BLG-0406L b,exact,OGLE-2017-BLG-0406L b
OGLE-2017-BLG-0448L b,OGLE-2017-BLG-0448L b,exact,OGLE-2017-BLG-0448L b
OGLE-2017-BLG-0482L b,OGLE-2017-BLG-0482L b,exact,OGLE-2017-BLG-0482L b
OGLE-2017-BLG-0604L b,OGLE-2017-BLG-0604L b,exact,OGLE-2017-BLG-0604L b
OGLE-2017-BLG-0640L b,OGLE-2017-BLG-0640L b,exact,OGLE-2017-BLG-0640L b
OGLE-2017-BLG-1049L b,OGLE-2017-BLG-1049L b,exact,OGLE-2017-BLG-1049L b
OGLE-2017-BLG-1099L b,OGLE-2017-BLG-1099L b,exact,OGLE-2017-BLG-1099L b
OGLE-2017-BLG-1140L b,OGLE-2017-BLG-1140L b,exact,OGLE-2017-BLG-1140L b
OGLE-2017-BLG-1237L b,OGLE-2017-BLG-1237L b,exact,OGLE-2017-BLG-1237L b
OGLE-2017-BLG-1275L b,OGLE-2017-BLG-1275L b,exact,OGLE-2017-BLG-1275L b
OGLE-2017-BLG-1375L b,OGLE-2017-BLG-1375L b,exact,OGLE-2017-BLG-1375L b
OGLE-2017-BLG-1434L b,OGLE-2017-BLG-1434L b,exact,OGLE-2017-BLG-1434L b
OGLE-2017-BLG-1522L b,OGLE-2017-BLG-1522L b,exact,OGLE-2017-BLG-1522L b
OGLE-2017-BLG-1691L b,OGLE-2017-BLG-1691L b,exact,OGLE-2017-BLG-1691L b
OGLE-2017-BLG-1806L b,OGLE-2017-BLG-1806L b,exact,OGLE-2017-BLG-1806L b
OGLE-2018-BLG-0298L b,OGLE-2018-BLG-0298L b,exact,OGLE-2018-BLG-0298L b
OGLE-2018-BLG-0383L b,OGLE-2018-BLG-0383L b,exact,OGLE-2018-BLG-0383L b
OGLE-2018-BLG-0506L b,OGLE-2018-BLG-0506L b,exact,OGLE-2018-BLG-0506L b
OGLE-2018-BLG-0516L b,OGLE-2018-BLG-0516L b,exact,OGLE-2018-BLG-0516L b
OGLE-2018-BLG-0532L b,OGLE-2018-BLG-0532L b,exact,OGLE-2018-BLG-0532L b
OGLE-2018-BLG-0567L b,OGLE-2018-BLG-0567L b,exact,OGLE-2018-BLG-0567L b
OGLE-2018-BLG-0596L b,OGLE-2018-BLG-0596L b,exact,OGLE-2018-BLG-0596L b
OGLE-2018-BLG-0677L b,OGLE-2018-BLG-0677L b,exact,OGLE-2018-BLG-0677L b
OGLE-2018-BLG-0740L b,OGLE-2018-BLG-0740L b,exact,OGLE-2018-BLG-0740L b
OGLE-2018-BLG-0799L b,OGLE-2018-BLG-0799L b,exact,OGLE-2018-BLG-0799L b
OGLE-2018-BLG-0932L b,OGLE-2018-BLG-0932L b,exact,OGLE-2018-BLG-0932L b
OGLE-2018-BLG-0962L b,OGLE-2018-BLG-0962L b,exact,OGLE-2018-BLG-0962L b
OGLE-2018-BLG-0977L b,OGLE-2018-BLG-0977L b,exact,OGLE-2018-BLG-0977L b
OGLE-2018-BLG-1011L b,OGLE-2018-BLG-1011L b,exact,OGLE-2018-BLG-1011L b
OGLE-2018-BLG-1011L c,OGLE-2018-BLG-1011L c,exact,OGLE-2018-BLG-1011L c
OGLE-2018-BLG-1119L b,OGLE-2018-BLG-1119L b,exact,OGLE-2018-BLG-1119L b
OGLE-2018-BLG-1126L b,OGLE-2018-BLG-1126L b,exact,OGLE-2018-BLG-1126L b
OGLE-2018-BLG-1185L b,OGLE-2018-BLG-1185L b,exact,OGLE-2018-BLG-1185L b
OGLE-2018-BLG-1212L b,OGLE-2018-BLG-1212L b,exact,OGLE-2018-BLG-1212L b
OGLE-2018-BLG-1269L b,OGLE-2018-BLG-1269L b,exact,OGLE-2018-BLG-1269L b
OGLE-2018-BLG-1367L b,OGLE-2018-BLG-1367L b,exact,OGLE-2018-BLG-1367L b
OGLE-2018-BLG-1428L b,OGLE-2018-BLG-1428L b,exact,OGLE-2018-BLG-1428L b
OGLE-2018-BLG-1647L b,OGLE-2018-BLG-1647L b,exact,OGLE-2018-BLG-1647L b
OGLE-2018-BLG-1700L b,OGLE-2018-BLG-1700L b,exact,OGLE-2018-BLG-1700L b
OGLE-2019-BLG-0249L b,OGLE-2019-BLG-0249L b,exact,OGLE-2019-BLG-0249L b
OGLE-2019-BLG-0299L b,OGLE-2019-BLG-0299L b,exact,OGLE-2019-BLG-0299L b
OGLE-2019-BLG-0304L b,OGLE-2019-BLG-0304L b,exact,OGLE-2019-BLG-0304L b
OGLE-2019-BLG-0362L b,OGLE-2019-BLG-0362L b,exact,OGLE-2019-BLG-0362L b
OGLE-2019-BLG-0468L b,OGLE-2019-BLG-0468L b,exact,OGLE-2019-BLG-0468L b
OGLE-2019-BLG-0468L c,OGLE-2019-BLG-0468L c,exact,OGLE-2019-BLG-0468L c
OGLE-2019-BLG-0679L b,OGLE-2019-BLG-0679L b,exact,OGLE-2019-BLG-0679L b
OGLE-2019-BLG-0954L b,OGLE-2019-BLG-0954L b,exact,OGLE-2019-BLG-0954L b
OGLE-2019-BLG-0960L b,OGLE-2019-BLG-0960L b,exact,OGLE-2019-BLG-0960L b
OGLE-2019-BLG-1053L b,OGLE-2019-BLG-1053L b,exact,OGLE-2019-BLG-1053L b
OGLE-2019-BLG-1180L b,OGLE-2019-BLG-1180L b,exact,OGLE-2019-BLG-1180L b
OGLE-2019-BLG-1470L AB c,OGLE-2019-BLG-1470L AB c,exact,OGLE-2019-BLG-1470L AB c
OGLE-2019-BLG-1492L b,OGLE-2019-BLG-1492L b,exact,OGLE-2019-BLG-1492L b
OGLE-2023-BLG-0836L b,OGLE-2023-BLG-0836L b,exact,OGLE-2023-BLG-0836L b
OGLE-TR-10 b,OGLE-TR-10 b,exact,OGLE-TR-10 b
OGLE-TR-111 b,OGLE-TR-111 b,exact,OGLE-TR-111 b
OGLE-TR-113 b,OGLE-TR-113 b,exact,OGLE-TR-113 b
OGLE-TR-132 b,OGLE-TR-132 b,exact,OGLE-TR-132 b
OGLE-TR-182 b,OGLE-TR-182 b,exact,OGLE-TR-182 b
OGLE-TR-211 b,OGLE-TR-211 b,exact,OGLE-TR-211 b
OGLE-TR-56 b,OGLE-TR-56 b,exact,OGLE-TR-56 b
OGLE2-TR-L9 b,OGLE2-TR-L9 b,exact,OGLE2-TR-L9 b
ome Ser b,omega Ser b,resolved,ome Ser b
omi CrB b,omicron CrB b,resolved,omi CrB b
omi UMa b,omicron UMa b,resolved,omi UMa b
Oph 11 b,Oph 11 b,exact,Oph 11 b
PDS 70 b,PDS 70 b,exact,PDS 70 b
PDS 70 c,PDS 70 c,exact,PDS 70 c
PH1 b,PH-1 b,resolved,PH1 b
PH2 b,PH-2 b,resolved,PH2 b
pi Men c,pi Men c,exact,pi Men c
pi Men d,pi Men d,exact,pi Men d
POTS-1 b,POTS-1 b,exact,POTS-1 b
Pr0201 b,Pr0201 b,exact,Pr0201 b
Pr0211 b,Pr0211 b,exact,Pr0211 b
Pr0211 c,Pr0211 c,exact,Pr0211 c
Proxima Cen b,Proxima Cen b,exact,Proxima Cen b
Proxima Cen d,Proxima Cen d,exact,Proxima Cen d
psi1 Dra B b,psi 1 Dra B b,resolved,psi1 Dra B b
PSR B0329+54 b,PSR B0329+54 b,exact,PSR B0329+54 b
PSR B1257+12 b,PSR B1257+12 B,exact,PSR B1257+12 b
PSR B1257+12 c,PSR B1257+12 C,exact,PSR B1257+12 c
PSR B1257+12 d,PSR B1257+12 d,exact,PSR B1257+12 d
PSR B1620-26 b,PSR B1620-26 b,exact,PSR B1620-26 b
PSR J1719-1438 b,PSR J1719-1438 b,exact,PSR J1719-1438 b
PSR J2322-2650 b,PSR J2322-2650 b,exact,PSR J2322-2650 b
PZ Tel b,PZ Tel b,exact,PZ Tel b
Qatar-1 b,Qatar-1 b,exact,Qatar-1 b
Qatar-10 b,Qatar-10 b,exact,Qatar-10 b
Qatar-2 b,Qatar-2 b,exact,Qatar-2 b
Qatar-3 b,Qatar-3 b,exact,Qatar-3 b
Qatar-4 b,Qatar-4 b,exact,Qatar-4 b
Qatar-5 b,Qatar-5 b,exact,Qatar-5 b
Qatar-6 b,Qatar-6 b,exact,Qatar-6 b
Qatar-7 b,Qatar-7 b,exact,Qatar-7 b
Qatar-8 b,Qatar-8 b,exact,Qatar-8 b
Qatar-9 b,Qatar-9 b,exact,Qatar-9 b
rho CrB b,rho CrB b,exact,rho CrB b
rho CrB c,rho CrB c,exact,rho CrB c
rho CrB e,rho CrB e,exact,rho CrB e
Ross 128 b,Ross 128 b,exact,Ross 128 b
Ross 176 b,Ross 176 b,exact,Ross 176 b
Ross 458 c,Ross 458 c,exact,Ross 458 c
Ross 508 b,Ross 508 b,exact,Ross 508 b
ROXs 12 b,ROXs 12 b,exact,ROXs 12 b
ROXs 42 B b,ROXs 42 B b,exact,ROXs 42 B b
RR Cae b,RR Cae b,exact,RR Cae b
SPECULOOS-3 b,SPECULOOS-3 b,exact,SPECULOOS-3 b
SR 12 AB c,SR 12 AB c,exact,SR 12 AB c
SWEEPS-11 b,SWEEPS-11 b,exact,SWEEPS-11 b
SWEEPS-4 b,SWEEPS-4 b,exact,SWEEPS-4 b
TAP 26 b,TAP 26 b,exact,TAP 26 b
tau Boo b,tau Boo b,exact,tau Boo b
tau Cet f,tau Cet f,exact,tau Cet f
tau Cet g,tau Cet g,exact,tau Cet g
tau Cet h,tau Cet h,exact,tau Cet h
tau Gem b,tau Gem b,exact,tau Gem b
TCP J05074264+2447555 b,TCP J05074264+2447555 b,exact,TCP J05074264+2447555 b
Teegarden's Star b,Teegarden's Star b,exact,Teegarden's Star b
Teegarden's Star c,Teegarden's Star c,exact,Teegarden's Star c
Teegarden's Star d,Teegarden's Star d,exact,Teegarden's Star d
TIC 117642575 b,TIC 117642575 b,exact,TIC 117642575 b
TIC 139270665 b,TIC 139270665 b,exact,TIC 139270665 b
TIC 139270665 c,TIC 139270665 c,exact,TIC 139270665 c
TIC 139702105 b,TIC 139702105 b,exact,TIC 139702105 b
TIC 142589416 b,TIC 142589416 b,exact,TIC 142589416 b
TIC 147027702 b,TIC 147027702 b,exact,TIC 147027702 b
TIC 153919886 b,TIC 153919886 b,exact,TIC 153919886 b
TIC 154870955 b,TIC 154870955 b,exact,TIC 154870955 b
TIC 160113658 b,TIC 160113658 b,exact,TIC 160113658 b
TIC 161045582 b,TIC 161045582 b,exact,TIC 161045582 b
TIC 172900988 b,TIC 172900988 b,exact,TIC 172900988 b
TIC 178172313 b,TIC 178172313 b,exact,TIC 178172313 b
TIC 183374187 b,TIC 183374187 b,exact,TIC 183374187 b
TIC 188624430 b,TIC 188624430 b,exact,TIC 188624430 b
TIC 18942729 b,TIC 18942729 b,exact,TIC 18942729 b
TIC 198190129 b,TIC 198190129 b,exact,TIC 198190129 b
TIC 206466666 b,TIC 206466666 b,exact,TIC 206466666 b
TIC 231949697 b,TIC 231949697 b,exact,TIC 231949697 b
TIC 237913194 b,TIC 237913194 b,exact,TIC 237913194 b
TIC 241249530 b,TIC 241249530 b,exact,TIC 241249530 b
TIC 245076932 b,TIC 245076932 b,exact,TIC 245076932 b
TIC 24750448 b,TIC 24750448 b,exact,TIC 24750448 b
TIC 24750448 c,TIC 24750448 c,exact,TIC 24750448 c
TIC 249022743 b,TIC 249022743 b,exact,TIC 249022743 b
TIC 257060897 b,TIC 257060897 b,exact,TIC 257060897 b
TIC 260969020 b,TIC 260969020 b,exact,TIC 260969020 b
TIC 270471727 b,TIC 270471727 b,exact,TIC 270471727 b
TIC 279401253 b,TIC 279401253 b,exact,TIC 279401253 b
TIC 279401253 c,TIC 279401253 c,exact,TIC 279401253 c
TIC 290487717 b,TIC 290487717 b,exact,TIC 290487717 b
TIC 294329732 b,TIC 294329732 b,exact,TIC 294329732 b
TIC 32032563 b,TIC 32032563 b,exact,TIC 32032563 b
TIC 320419023 b,TIC 320419023 b,exact,TIC 320419023 b
TIC 34085383 b,TIC 34085383 b,exact,TIC 34085383 b
TIC 349520724 b,TIC 349520724 b,exact,TIC 349520724 b
TIC 356227008 b,TIC 356227008 b,exact,TIC 356227008 b
TIC 365102760 b,TIC 365102760 b,exact,TIC 365102760 b
TIC 38825265 b,TIC 38825265 b,exact,TIC 38825265 b
TIC 38828280 b,TIC 38828280 b,exact,TIC 38828280 b
TIC 390586021 b,TIC 390586021 b,exact,TIC 390586021 b
TIC 393818343 b,TIC 393818343 b,exact,TIC 393818343 b
TIC 423703298 b,TIC 423703298 b,exact,TIC 423703298 b
TIC 434398831 b,TIC 434398831 b,exact,TIC 434398831 b
TIC 434398831 c,TIC 434398831 c,exact,TIC 434398831 c
TIC 437041147 b,TIC 437041147 b,exact,TIC 437041147 b
TIC 445839811 b,TIC 445839811 b,exact,TIC 445839811 b
TIC 46432937 b,TIC 46432937 b,exact,TIC 46432937 b
TIC 4672985 b,TIC 4672985 b,exact,TIC 4672985 b
TIC 62895484 b,TIC 62895484 b,exact,TIC 62895484 b
TIC 65612701 b,TIC 65612701 b,exact,TIC 65612701 b
TIC 67686059 b,TIC 67686059 b,exact,TIC 67686059 b
TIC 77319217 b,TIC 77319217 b,exact,TIC 77319217 b
TIC 77552382 b,TIC 77552382 b,exact,TIC 77552382 b
TIC 86380416 b,TIC 86380416 b,exact,TIC 86380416 b
TIC 87422071 b,TIC 87422071 b,exact,TIC 87422071 b
TIC 88692598 b,TIC 88692598 b,exact,TIC 88692598 b
TIC 88785435 b,TIC 88785435 b,exact,TIC 88785435 b
TOI-1011 b,TOI-1011 b,exact,TOI-1011 b
TOI-1036 b,TOI-1036 b,exact,TOI-1036 b
TOI-1052 b,TOI-1052 b,exact,TOI-1052 b
TOI-1052 c,TOI-1052 c,exact,TOI-1052 c
TOI-1054.01,TOI-1054.01,exact,TOI-1054.01
TOI-1062 b,TOI-1062 b,exact,TOI-1062 b
TOI-1062 c,TOI-1062 c,exact,TOI-1062 c
TOI-1064 b,TOI-1064 b,exact,TOI-1064 b
TOI-1064 c,TOI-1064 c,exact,TOI-1064 c
TOI-1075 b,TOI-1075 b,exact,TOI-1075 b
TOI-1080 b,TOI-1080 b,exact,TOI-1080 b
TOI-1105 b,TOI-1105 b,exact,TOI-1105 b
TOI-1107 b,TOI-1107 b,exact,TOI-1107 b
TOI-1117 b,TOI-1117 b,exact,TOI-1117 b
TOI-1117 c,TOI-1117 c,exact,TOI-1117 c
TOI-1117 d,TOI-1117 d,exact,TOI-1117 d
TOI-1130 b,TOI-1130 b,exact,TOI-1130 b
TOI-1130 c,TOI-1130 c,exact,TOI-1130 c
TOI-1135 b,TOI-1135 b,exact,TOI-1135 b
TOI-1136 b,TOI-1136 b,exact,TOI-1136 b
TOI-1136 c,TOI-1136 c,exact,TOI-1136 c
TOI-1136 d,TOI-1136 d,exact,TOI-1136 d
TOI-1136 e,TOI-1136 e,exact,TOI-1136 e
TOI-1136 f,TOI-1136 f,exact,TOI-1136 f
TOI-1136 g,TOI-1136 g,exact,TOI-1136 g
TOI-1173 b,TOI-1173 b,exact,TOI-1173 b
TOI-1174 b,TOI-1174 b,exact,TOI-1174 b
TOI-1180 b,TOI-1180 b,exact,TOI-1180 b
TOI-1181 b,TOI-1181 b,exact,TOI-1181 b
TOI-1184 b,TOI-1184 b,exact,TOI-1184 b
TOI-1194 b,TOI-1194 b,exact,TOI-1194 b
TOI-1199 b,TOI-1199 b,exact,TOI-1199 b
TOI-1201 b,TOI-1201 b,exact,TOI-1201 b
TOI-1203 b,TOI-1203 b,exact,TOI-1203 b
TOI-1203 c,TOI-1203 c,exact,TOI-1203 c
TOI-1203 e,TOI-1203 e,exact,TOI-1203 e
TOI-1203.01,TOI-1203.01,exact,TOI-1203.01
TOI-122 b,TOI-122 b,exact,TOI-122 b
TOI-1221 b,TOI-1221 b,exact,TOI-1221 b
TOI-1224 b,TOI-1224 b,exact,TOI-1224 b
TOI-1224 c,TOI-1224 c,exact,TOI-1224 c
TOI-1226 b,TOI-1226 b,exact,TOI-1226 b
TOI-1227 b,TOI-1227 b,exact,TOI-1227 b
TOI-1230.01,TOI-1230.01,exact,TOI-1230.01
TOI-1231 b,TOI-1231 b,exact,TOI-1231 b
TOI-1232 b,TOI-1232 b,exact,TOI-1232 b
TOI-1232 c,TOI-1232 c,exact,TOI-1232 c
TOI-1233.01,TOI-1233.01,exact,TOI-1233.01
TOI-1235 b,TOI-1235 b,exact,TOI-1235 b
TOI-1238 b,TOI-1238 b,exact,TOI-1238 b
TOI-1238 c,TOI-1238 c,exact,TOI-1238 c
TOI-1243 b,TOI-1243 b,exact,TOI-1243 b
TOI-1244 b,TOI-1244 b,exact,TOI-1244 b
TOI-1246 b,TOI-1246 b,exact,TOI-1246 b
TOI-1246 c,TOI-1246 c,exact,TOI-1246 c
TOI-1246 d,TOI-1246 d,exact,TOI-1246 d
TOI-1246 e,TOI-1246 e,exact,TOI-1246 e
TOI-1248 b,TOI-1248 b,exact,TOI-1248 b
TOI-1249 b,TOI-1249 b,exact,TOI-1249 b
TOI-125 b,TOI 125 b,resolved,TOI-125 b
TOI-125 c,TOI 125 c,resolved,TOI-125 c
TOI-125 d,TOI-125 d,exact,TOI-125 d
TOI-1259 A b,TOI-1259 A b,exact,TOI-1259 A b
TOI-1260 b,TOI-1260 b,exact,TOI-1260 b
TOI-1260 c,TOI-1260 c,exact,TOI-1260 c
TOI-1260 d,TOI-1260 d,exact,TOI-1260 d
TOI-1266 b,TOI-1266 b,exact,TOI-1266 b
TOI-1266 c,TOI-1266 c,exact,TOI-1266 c
TOI-1266 d,TOI-1266 d,exact,TOI-1266 d
TOI-1268 b,TOI-1268 b,exact,TOI-1268 b
TOI-1269 b,TOI-1269 b,exact,TOI-1269 b
TOI-1269 c,TOI-1269 c,exact,TOI-1269 c
TOI-1272 b,TOI-1272 b,exact,TOI-1272 b
TOI-1272 c,TOI-1272 c,exact,TOI-1272 c
TOI-1273 b,TOI-1273 b,exact,TOI-1273 b
TOI-1278 b,TOI-1278 b,exact,TOI-1278 b
TOI-1279 b,TOI-1279 b,exact,TOI-1279 b
TOI-128.01,TOI-128.01,exact,TOI-128.01
TOI-1288 b,TOI-1288 b,exact,TOI-1288 b
TOI-1288 c,TOI-1288 c,exact,TOI-1288 c
TOI-1291 b,TOI-1291 b,exact,TOI-1291 b
TOI-1294 b,TOI-1294 b,exact,TOI-1294 b
TOI-1294 c,TOI-1294 c,exact,TOI-1294 c
TOI-1295 b,TOI-1295 b,exact,TOI-1295 b
TOI-1296 b,TOI-1296 b,exact,TOI-1296 b
TOI-1298 b,TOI-1298 b,exact,TOI-1298 b
TOI-1301.01,TOI-1301.01,exact,TOI-1301.01
TOI-132 b,TOI-132 b,exact,TOI-132 b
TOI-1333 b,TOI-1333 b,exact,TOI-1333 b
TOI-1338 b,TOI-1338 b,exact,TOI-1338 b
TOI-1338 c,TOI-1338 c,exact,TOI-1338 c
TOI-1346 b,TOI-1346 b,exact,TOI-1346 b
TOI-1346 c,TOI-1346 c,exact,TOI-1346 c
TOI-1347 b,TOI-1347 b,exact,TOI-1347 b
TOI-1347 c,TOI-1347 c,exact,TOI-1347 c
TOI-1386 b,TOI-1386 b,exact,TOI-1386 b
TOI-1386 c,TOI-1386 c,exact,TOI-1386 c
TOI-139 b,TOI-139 b,exact,TOI-139 b
TOI-1408 b,TOI-1408 b,exact,TOI-1408 b
TOI-1408 c,TOI-1408 c,exact,TOI-1408 c
TOI-1410 c,TOI-1410 c,exact,TOI-1410 c
